Date,Lineup Type,1,2,3,4,5,6,7,8,9,10,Proj
04-28-21,APPG,Start_Adolis_Garcia,Start_Alex_Wood,Start_Carson_Kelly,Start_Dylan_Carlson,Start_Evan_Longoria,Start_Fernando_Tatis_Jr.,Start_Guillermo_Heredia,Start_Mike_Ford,Start_Nick_Solak,Start_Tyler_Glasnow,126.37
04-28-21,pj_vO,Start_Alex_Wood,Start_Austin_Hays,Start_Gio_Urshela,Start_Guillermo_Heredia,Start_Kyle_Higashioka,Start_Nick_Solak,Start_Paul_DeJong,Start_Ronald_Acuna_Jr.,Start_Trey_Mancini,Start_Tyler_Glasnow,155.78
04-28-21,APPG_1-6,Start_Adolis_Garcia,Start_Alex_Wood,Start_Austin_Hays,Start_Carson_Kelly,Start_Dylan_Carlson,Start_Evan_Longoria,Start_Fernando_Tatis_Jr.,Start_Mike_Ford,Start_Nick_Solak,Start_Tyler_Glasnow,125.41
04-28-21,pj_vO_1-6,Start_Alex_Wood,Start_Austin_Hays,Start_Dylan_Carlson,Start_Maikel_Franco,Start_Mike_Ford,Start_Nick_Solak,Start_Paul_DeJong,Start_Pedro_Severino,Start_Ronald_Acuna_Jr.,Start_Tyler_Glasnow,149.81
04-28-21,APPG_1-5,Start_Adolis_Garcia,Start_Alex_Wood,Start_Austin_Hays,Start_Carson_Kelly,Start_Dylan_Carlson,Start_Evan_Longoria,Start_Fernando_Tatis_Jr.,Start_Mike_Ford,Start_Nick_Solak,Start_Tyler_Glasnow,125.41
04-28-21,pj_vO_1-5,Start_Alex_Wood,Start_Austin_Hays,Start_Cedric_Mullins,Start_David_Fletcher,Start_Maikel_Franco,Start_Mike_Ford,Start_Paul_DeJong,Start_Ronald_Acuna_Jr.,Start_Tyler_Glasnow,Start_Willson_Contreras,148.07999999999998
04-28-21,APPG_1-4,Start_Alex_Wood,Start_Austin_Hays,Start_Carson_Kelly,Start_David_Fletcher,Start_Dylan_Carlson,Start_Evan_Longoria,Start_Fernando_Tatis_Jr.,Start_Mark_Canha,Start_Nate_Lowe,Start_Tyler_Glasnow,124.22
04-28-21,pj_vO_1-4,Start_Alex_Wood,Start_Austin_Hays,Start_David_Fletcher,Start_Dylan_Carlson,Start_Gleyber_Torres,Start_Maikel_Franco,Start_Ronald_Acuna_Jr.,Start_Steven_Matz,Start_Trey_Mancini,Start_Willson_Contreras,140.55
04-28-21,APPG_1-3,Start_Alex_Wood,Start_Brandon_Belt,Start_Carson_Kelly,Start_Dylan_Carlson,Start_Evan_Longoria,Start_Fernando_Tatis_Jr.,Start_Manuel_Margot,Start_Mark_Canha,Start_Nick_Solak,Start_Tyler_Glasnow,123.95999999999998
04-28-21,pj_vO_1-3,Start_Alex_Wood,Start_Austin_Hays,Start_David_Fletcher,Start_Dylan_Carlson,Start_Evan_Longoria,Start_Gleyber_Torres,Start_Ronald_Acuna_Jr.,Start_Steven_Matz,Start_Trey_Mancini,Start_Willson_Contreras,136.70999999999998
